booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
2579,96563,Stayed,2017-03-05,2017-03-06,1,653,2339,495,2017-03-05
2580,2133,Stayed,2017-03-04,2017-03-05,1,653,2014,426,2017-03-04
2581,74860,Cancelled,2017-03-10,2017-03-17,1,653,17281,3655,2017-03-09
2582,88692,Cancelled,2017-04-07,2017-04-09,5,346,29887,6575,2017-03-22
2583,3207,Stayed,2017-03-24,2017-03-25,1,346,2144,472,2017-03-24
2584,3398,Stayed,2017-03-22,2017-03-24,1,346,5067,1073,2017-03-21
2585,3207,Stayed,2017-03-23,2017-03-24,1,346,2079,440,2017-03-23
2586,15445,Stayed,2017-03-21,2017-03-22,1,346,1754,371,2017-03-21
2587,3207,Stayed,2017-03-19,2017-03-20,1,346,1949,413,2017-03-19
2588,42741,Stayed,2017-03-18,2017-03-19,1,346,2729,578,2017-03-18
2589,106973,Cancelled,2017-03-19,2017-03-20,1,346,2729,601,2017-03-18
2590,108140,Cancelled,2017-03-13,2017-03-14,1,346,2209,561,2017-03-12
2591,150771,Stayed,2017-03-11,2017-03-12,1,346,2339,495,2017-03-10
2592,3207,Stayed,2017-03-10,2017-03-11,1,346,2014,426,2017-03-10
2593,190827,Cancelled,2017-03-10,2017-03-11,1,346,1624,358,2017-03-10
2594,3207,Stayed,2017-03-09,2017-03-10,1,346,2274,481,2017-03-09
2595,192035,Stayed,2017-03-06,2017-03-07,1,346,2274,481,2017-03-04
2596,3398,Cancelled,2017-03-17,2017-03-18,1,346,1949,413,2017-03-05
2597,31136,Stayed,2017-03-30,2017-03-31,1,176,1594,338,2017-03-30
2598,13091,Stayed,2017-03-28,2017-03-29,1,176,1473,311,2017-03-28
2599,13091,Stayed,2017-03-27,2017-03-28,1,176,2300,486,2017-03-26
2600,4121,No Show,2017-03-26,2017-03-27,1,176,2314,490,2017-03-26
2601,13091,Stayed,2017-03-26,2017-03-27,1,176,2245,475,2017-03-26
2602,116920,Stayed,2017-03-22,2017-03-23,1,176,2179,461,2017-03-21
2603,2831,Stayed,2017-03-17,2017-03-18,1,176,2236,473,2017-03-16
2604,11199,Stayed,2017-03-23,2017-03-24,1,176,2083,459,2017-03-22
2605,19363,Stayed,2017-03-25,2017-03-26,1,517,2599,550,2017-03-21
2606,45644,Stayed,2017-03-14,2017-03-17,1,50,6626,1401,2017-03-14
2607,20133,Stayed,2017-03-14,2017-03-15,1,50,2339,515,2017-03-13
2608,25479,Stayed,2017-03-11,2017-03-12,1,50,2664,563,2017-03-11
2609,25479,Cancelled,2017-03-04,2017-03-05,1,50,3054,646,2017-03-04
2610,45644,Stayed,2017-03-02,2017-03-03,1,50,2534,536,2017-03-02
2611,40981,Stayed,2017-03-05,2017-03-06,1,578,3119,660,2017-03-05
2612,193630,Cancelled,2017-03-25,2017-03-26,1,241,2079,440,2017-03-02
2613,85412,Stayed,2017-03-31,2017-04-01,1,239,1888,399,2017-03-31
2614,6284,Stayed,2017-03-31,2017-04-01,1,239,1888,399,2017-03-30
2615,5397,Stayed,2017-03-20,2017-03-21,1,239,1888,399,2017-03-19
2616,5397,Cancelled,2017-03-19,2017-03-20,1,239,2050,433,2017-03-16
2617,113889,Stayed,2017-03-18,2017-03-19,1,239,2363,501,2017-03-18
2618,21072,No Show,2017-03-18,2017-03-19,1,239,1970,417,2017-03-16
2619,714,Cancelled,2017-03-10,2017-03-11,1,239,2267,575,2017-03-09
2620,58429,Cancelled,2017-04-19,2017-04-27,1,400,16110,3408,2017-03-19
2621,75870,Cancelled,2017-03-18,2017-03-19,1,400,2079,440,2017-03-18
2622,69586,Stayed,2017-03-26,2017-03-27,1,77,2006,441,2017-03-22
2623,3177,Stayed,2017-03-26,2017-03-27,1,77,2050,433,2017-03-26
2624,108360,Cancelled,2017-03-06,2017-03-07,1,77,1888,399,2017-03-06
2625,63945,Stayed,2017-03-03,2017-03-04,1,77,2200,465,2017-03-03
2626,9197,Stayed,2017-04-01,2017-04-02,1,364,1906,404,2017-03-08
2627,64360,Cancelled,2017-03-28,2017-03-29,1,364,2664,563,2017-03-26
2628,101625,Stayed,2017-03-24,2017-03-25,1,364,1884,398,2017-03-24
2629,58429,Cancelled,2017-04-02,2017-04-06,1,364,7623,1613,2017-03-09
2630,27492,Stayed,2017-03-11,2017-03-12,1,364,1689,358,2017-03-11
2631,27492,Cancelled,2017-03-11,2017-03-12,1,364,1689,358,2017-03-11
2632,27492,Cancelled,2017-03-11,2017-03-12,1,364,1689,358,2017-03-11
2633,29269,Stayed,2017-03-09,2017-03-11,1,364,3572,756,2017-03-09
2634,52445,Stayed,2017-03-10,2017-03-11,1,364,2144,453,2017-03-09
2635,142186,Stayed,2017-03-10,2017-03-11,1,364,1949,413,2017-03-07
2636,51987,Stayed,2017-03-09,2017-03-10,1,364,2014,426,2017-03-09
2637,47195,Stayed,2017-03-08,2017-03-09,1,364,1819,385,2017-03-08
2638,47195,Stayed,2017-03-07,2017-03-08,1,364,2014,426,2017-03-07
2639,83178,Cancelled,2017-05-06,2017-05-07,1,58,2534,536,2017-03-28
2640,167053,Stayed,2017-03-30,2017-03-31,1,58,1819,385,2017-03-30
2641,146622,Stayed,2017-03-29,2017-03-30,1,58,1754,371,2017-03-29
2642,146622,Stayed,2017-03-28,2017-03-29,1,58,1819,385,2017-03-28
2643,146622,Cancelled,2017-03-28,2017-03-29,1,58,1884,398,2017-03-28
2644,146622,Cancelled,2017-03-28,2017-03-29,1,58,2014,426,2017-03-27
2645,9298,Cancelled,2017-03-25,2017-03-26,1,58,2859,605,2017-03-25
2646,146622,Stayed,2017-03-09,2017-03-10,1,58,2404,508,2017-03-09
2647,146622,Stayed,2017-03-08,2017-03-09,1,58,2209,468,2017-03-08
2648,4121,Stayed,2017-03-06,2017-03-07,1,58,2209,468,2017-03-06
2649,113889,Stayed,2017-03-31,2017-04-01,1,448,1689,358,2017-03-31
2650,175856,Stayed,2017-03-23,2017-03-24,1,448,2794,591,2017-03-19
2651,113889,Stayed,2017-03-05,2017-03-06,1,448,2209,486,2017-03-05
2652,106080,Stayed,2017-03-15,2017-03-16,1,448,2014,426,2017-03-15
2653,58429,Stayed,2017-04-19,2017-04-27,1,417,14425,3051,2017-03-19
2654,58429,Stayed,2017-04-19,2017-04-27,1,417,14425,3051,2017-03-19
2655,145838,Stayed,2017-03-19,2017-03-20,1,417,2120,449,2017-03-19
2656,47195,Stayed,2017-03-17,2017-03-18,1,417,1798,381,2017-03-17
2657,9330,Stayed,2017-03-09,2017-03-10,1,417,2274,481,2017-03-09
2658,145838,Stayed,2017-03-07,2017-03-08,1,417,1698,360,2017-03-07
2659,19988,Cancelled,2017-03-17,2017-03-18,1,417,1477,375,2017-03-17
2660,5494,Stayed,2017-03-03,2017-03-04,1,365,1754,0,2017-03-03
2661,13951,No Show,2017-03-31,2017-04-01,2,365,2597,0,2017-03-31
2662,35242,Stayed,2017-03-17,2017-03-18,1,522,1754,371,2017-03-17
2663,136602,Stayed,2017-03-15,2017-03-16,1,522,1689,358,2017-03-15
2664,106764,Stayed,2017-03-11,2017-03-12,1,522,2209,468,2017-03-11
2665,167196,Stayed,2017-03-07,2017-03-08,1,522,1884,398,2017-03-07
2666,18521,Stayed,2017-03-03,2017-03-04,1,522,2274,481,2017-03-03
2667,77935,Stayed,2017-03-02,2017-03-03,1,522,2014,426,2017-03-01
2668,195442,Stayed,2017-03-27,2017-03-28,1,522,1819,385,2017-03-26
2669,9386,Cancelled,2017-03-24,2017-03-25,1,522,2014,426,2017-03-24
2670,128524,Stayed,2017-03-30,2017-03-31,1,323,2079,440,2017-03-29
2671,110650,Stayed,2017-03-29,2017-03-30,1,323,2079,440,2017-03-28
2672,129377,Stayed,2017-03-26,2017-03-27,1,655,2599,550,2017-03-26
2673,6513,Stayed,2017-03-25,2017-03-26,1,655,3054,646,2017-03-25
2674,129377,Stayed,2017-03-24,2017-03-26,1,655,5132,1086,2017-03-24
2675,3231,Stayed,2017-03-20,2017-03-21,1,655,2079,440,2017-03-19
2676,23493,Stayed,2017-03-18,2017-03-19,1,262,2404,508,2017-03-18
2677,62188,Cancelled,2017-03-31,2017-04-01,1,478,2014,426,2017-03-30
2678,62188,Stayed,2017-03-30,2017-03-31,1,478,2079,440,2017-03-29
2679,62188,Cancelled,2017-03-25,2017-03-27,1,478,6042,1278,2017-03-25
2680,62188,Stayed,2017-03-13,2017-03-14,1,478,2144,453,2017-03-13
2681,88934,Stayed,2017-03-02,2017-03-03,1,478,1624,343,2017-03-01
2682,150206,Stayed,2017-03-17,2017-03-20,1,702,7145,1814,2017-03-14
2683,28412,Stayed,2017-03-08,2017-03-09,1,702,2014,443,2017-03-07
2684,106867,Stayed,2017-03-30,2017-04-01,2,702,7535,1658,2017-03-28
2685,76893,Cancelled,2017-03-25,2017-03-26,1,483,2274,0,2017-03-24
2686,76858,Stayed,2017-03-16,2017-03-17,1,483,1819,385,2017-03-15
2687,10015,Stayed,2017-03-15,2017-03-16,1,996,2794,591,2017-03-15
2688,10015,Stayed,2017-03-14,2017-03-15,1,996,2664,563,2017-03-14
2689,10015,Stayed,2017-03-11,2017-03-14,1,996,8966,1896,2017-03-10
2690,184227,Stayed,2017-03-14,2017-03-15,1,661,2274,501,2017-03-14
2691,71766,Stayed,2017-03-31,2017-04-01,1,505,1624,343,2017-03-31
2692,88934,Cancelled,2017-03-20,2017-03-21,1,505,1754,371,2017-03-18
2693,9354,Stayed,2017-03-15,2017-03-17,1,997,5977,1265,2017-03-14
2694,53581,Stayed,2017-03-16,2017-03-17,1,997,2924,618,2017-03-16
2695,156140,Cancelled,2017-04-04,2017-04-05,2,997,8642,2193,2017-03-31
2696,163662,Stayed,2017-04-04,2017-04-05,1,877,2599,550,2017-03-30
2697,25889,Stayed,2017-03-07,2017-03-08,1,877,2924,618,2017-03-04
2698,64380,Stayed,2017-03-27,2017-04-01,1,808,10719,2721,2017-03-24
2699,141740,No Show,2017-03-11,2017-03-12,1,808,2079,440,2017-03-11
2700,168488,Stayed,2017-03-10,2017-03-12,1,831,8707,1843,2017-03-06
2701,68193,No Show,2017-04-11,2017-04-13,1,703,5587,1183,2017-03-19
2702,185711,Stayed,2017-03-25,2017-03-26,1,703,3249,688,2017-03-25
2703,68193,Cancelled,2017-04-11,2017-04-14,1,703,8381,1773,2017-03-18
2704,68193,Cancelled,2017-04-10,2017-04-14,1,703,11435,2419,2017-03-04
2705,194874,Stayed,2017-03-30,2017-04-01,1,979,4937,1045,2017-03-30
2706,99730,Cancelled,2017-04-01,2017-04-05,1,277,10847,2386,2017-03-28
2707,13138,Cancelled,2017-08-16,2017-08-17,1,277,1949,0,2017-03-12
2708,11069,Stayed,2017-03-27,2017-03-28,1,693,2599,550,2017-03-27
2709,11069,Stayed,2017-03-25,2017-03-26,1,693,3444,728,2017-03-25
2710,101088,No Show,2017-03-05,2017-03-06,1,693,2274,481,2017-03-05
2711,60296,Cancelled,2017-03-06,2017-03-07,1,342,2859,605,2017-03-02
2712,136170,Cancelled,2017-03-14,2017-03-15,1,342,1884,398,2017-03-14
2713,170764,No Show,2017-04-01,2017-04-02,1,345,3644,925,2017-03-24
2714,199674,Cancelled,2017-04-01,2017-04-02,1,345,3020,767,2017-03-30
2715,141740,Stayed,2017-03-29,2017-03-30,1,345,1819,385,2017-03-29
2716,141740,Stayed,2017-03-19,2017-03-20,1,345,2419,512,2017-03-18
2717,148025,Stayed,2017-03-14,2017-03-15,1,345,2262,497,2017-03-14
2718,68193,Cancelled,2017-04-11,2017-04-13,1,704,4230,895,2017-03-19
2719,81775,No Show,2017-04-06,2017-04-07,1,704,2674,565,2017-03-25
2720,153931,Stayed,2017-03-30,2017-03-31,1,704,1875,397,2017-03-30
2721,148025,Stayed,2017-03-27,2017-03-28,1,704,2521,534,2017-03-27
2722,158172,Stayed,2017-03-12,2017-03-13,1,704,2228,565,2017-03-11
2723,180438,Stayed,2017-03-11,2017-03-12,1,704,3479,736,2017-03-06
2724,148025,Stayed,2017-03-07,2017-03-08,1,704,1907,484,2017-03-07
2725,153931,Stayed,2017-03-07,2017-03-08,1,704,1620,343,2017-03-05
2726,153931,Cancelled,2017-03-07,2017-03-08,1,704,1994,422,2017-03-02
2727,153931,Cancelled,2017-03-07,2017-03-08,1,704,2054,435,2017-03-01
2728,114013,Cancelled,2017-03-20,2017-03-21,1,689,3184,673,2017-03-13
2729,114013,Cancelled,2017-03-21,2017-03-22,1,689,3184,673,2017-03-13
2730,90948,Cancelled,2017-03-22,2017-03-23,1,689,3184,673,2017-03-13
2731,90948,Cancelled,2017-03-21,2017-03-22,1,689,3184,673,2017-03-13
2732,90948,Cancelled,2017-03-20,2017-03-21,1,689,3184,673,2017-03-13
2733,161137,Stayed,2017-03-02,2017-03-03,1,626,1386,294,2017-03-02
2734,118825,Stayed,2017-03-23,2017-03-24,1,666,2924,618,2017-03-21
2735,28523,Stayed,2017-03-06,2017-03-07,1,326,2274,578,2017-03-05
2736,109970,Stayed,2017-03-18,2017-03-19,1,157,2079,440,2017-03-18
2737,18625,Stayed,2017-03-18,2017-03-20,1,599,4521,957,2017-03-15
2738,148275,Stayed,2017-03-28,2017-03-29,1,169,1039,220,2017-03-28
2739,165340,Stayed,2017-04-27,2017-04-29,3,724,16232,3434,2017-03-24
2740,165340,Stayed,2017-04-27,2017-04-28,3,724,8116,1717,2017-03-24
2741,18979,Cancelled,2017-03-31,2017-04-02,1,724,5541,1173,2017-03-30
2742,167196,Cancelled,2017-03-24,2017-03-25,1,724,2116,448,2017-03-24
2743,182513,Cancelled,2017-03-20,2017-03-21,1,724,2132,451,2017-03-19
2744,147516,Stayed,2017-03-30,2017-03-31,1,724,1871,411,2017-03-30
2745,162534,Stayed,2017-03-04,2017-03-05,1,724,3119,792,2017-03-04
2746,116321,Stayed,2017-03-01,2017-03-02,1,724,2079,458,2017-03-01
2747,138423,Stayed,2017-03-11,2017-03-14,1,862,5733,1213,2017-03-08
2748,144052,Stayed,2017-03-05,2017-03-06,1,507,1949,413,2017-03-05
2749,62941,Stayed,2017-03-12,2017-03-13,4,450,9355,2375,2017-03-12
2750,25876,Stayed,2017-03-18,2017-03-19,1,514,2144,453,2017-03-04
2751,168301,Stayed,2017-03-08,2017-03-09,1,514,2079,440,2017-03-08
2752,168301,Stayed,2017-03-07,2017-03-08,1,514,2079,440,2017-03-07
2753,87734,Stayed,2017-03-19,2017-03-20,1,541,2664,563,2017-03-19
2754,96027,Stayed,2017-03-05,2017-03-06,2,660,3247,688,2017-03-05
2755,180731,Stayed,2017-04-01,2017-04-02,1,124,2414,510,2017-03-31
2756,121698,Stayed,2017-03-02,2017-03-03,1,124,2293,582,2017-03-02
2757,149015,Stayed,2017-03-30,2017-03-31,3,124,6317,1389,2017-03-30
2758,149015,Stayed,2017-03-29,2017-03-30,3,124,6317,1389,2017-03-29
2759,149015,Stayed,2017-03-28,2017-03-29,3,124,6317,1389,2017-03-28
2760,15841,Stayed,2017-04-01,2017-04-02,2,932,3767,798,2017-03-31
2761,188922,Stayed,2017-03-25,2017-03-26,2,697,5457,1155,2017-03-25
2762,188922,Cancelled,2017-03-25,2017-03-26,1,697,3379,715,2017-03-25
2763,71320,No Show,2017-03-04,2017-03-05,1,697,2534,536,2017-03-04
2764,112239,Cancelled,2017-04-14,2017-04-16,2,139,6739,1426,2017-03-18
2765,137032,No Show,2017-03-28,2017-03-29,1,139,1921,407,2017-03-28
2766,137032,Stayed,2017-03-28,2017-03-29,1,139,1386,294,2017-03-28
2767,137032,Stayed,2017-03-27,2017-03-28,1,139,1763,373,2017-03-27
2768,137032,Stayed,2017-03-24,2017-03-25,1,139,1594,338,2017-03-24
2769,137032,Stayed,2017-03-20,2017-03-21,1,139,1594,338,2017-03-20
2770,137032,Stayed,2017-03-15,2017-03-16,1,139,1594,338,2017-03-15
2771,137032,Stayed,2017-03-14,2017-03-15,1,139,1594,338,2017-03-14
2772,137032,Stayed,2017-03-03,2017-03-04,1,139,1642,348,2017-03-03
2773,137032,Stayed,2017-03-07,2017-03-08,1,139,1594,338,2017-03-07
2774,20387,Stayed,2017-03-16,2017-03-18,1,306,9617,2035,2017-03-14
2775,193476,Stayed,2017-03-20,2017-03-22,1,753,3403,721,2017-03-20
2776,117528,Cancelled,2017-03-03,2017-03-04,1,753,2640,559,2017-03-03
2777,117528,Cancelled,2017-03-03,2017-03-04,1,753,2640,559,2017-03-03
2778,91912,Stayed,2017-03-17,2017-03-18,1,294,1798,381,2017-03-17
2779,91912,Stayed,2017-03-16,2017-03-17,1,294,1851,392,2017-03-16
2780,30923,Cancelled,2017-03-31,2017-04-03,2,956,21700,5509,2017-03-23
2781,41279,Stayed,2017-03-03,2017-03-04,1,953,3509,743,2017-03-01
2782,172517,Cancelled,2017-03-19,2017-03-20,1,858,4354,1106,2017-03-16
2783,120340,Cancelled,2017-03-07,2017-03-08,1,330,4549,963,2017-03-06
2784,197706,Cancelled,2017-03-25,2017-03-26,1,407,6239,1373,2017-03-24
2785,130893,Cancelled,2017-03-06,2017-03-07,1,750,2664,677,2017-03-05
2786,105268,Cancelled,2017-03-19,2017-03-20,1,336,5459,1155,2017-03-16
2787,88044,Stayed,2017-03-14,2017-03-16,1,336,12217,2585,2017-03-10
2788,72165,Stayed,2017-03-14,2017-03-15,1,336,4224,893,2017-03-14
2789,9732,Stayed,2017-03-21,2017-03-23,1,136,8317,1760,2017-03-17
2790,17865,Cancelled,2017-03-17,2017-03-18,1,136,3444,728,2017-03-17
2791,48663,Stayed,2017-04-29,2017-04-30,1,226,3055,0,2017-03-24
2792,81387,Stayed,2017-04-12,2017-04-15,1,226,8385,0,2017-03-23
2793,100336,Stayed,2017-03-29,2017-03-30,1,226,2795,0,2017-03-29
2794,43432,Stayed,2017-03-20,2017-03-22,1,226,5590,0,2017-03-14
2795,154793,Stayed,2017-03-20,2017-03-21,1,226,3055,0,2017-03-20
2796,154793,Stayed,2017-03-20,2017-03-21,1,226,3055,0,2017-03-20
2797,143913,Stayed,2017-03-20,2017-03-21,1,226,2859,629,2017-03-20
2798,154793,Stayed,2017-03-21,2017-03-24,1,226,9165,0,2017-03-20
2799,59024,Stayed,2017-03-15,2017-03-17,2,226,12220,0,2017-03-15
2800,21716,Cancelled,2017-04-25,2017-04-26,1,267,6369,1348,2017-03-30
2801,56281,Stayed,2017-03-10,2017-03-13,1,267,21509,4732,2017-03-03
2802,39669,Stayed,2017-03-08,2017-03-11,1,267,16634,3519,2017-03-08
2803,66504,Stayed,2017-03-10,2017-03-11,1,267,6109,1293,2017-03-09
2804,189009,Stayed,2017-03-11,2017-03-12,1,537,6889,1749,2017-03-11
2805,92430,Cancelled,2017-03-31,2017-04-01,1,183,2274,481,2017-03-29
2806,105268,Cancelled,2017-03-19,2017-03-20,1,847,5914,1301,2017-03-17
2807,100139,Stayed,2017-03-02,2017-03-04,1,234,7407,1629,2017-03-01
2808,48864,Stayed,2017-03-21,2017-04-01,1,885,37166,7862,2017-03-20
2809,43285,Stayed,2017-03-30,2017-03-31,1,885,2339,515,2017-03-29
2810,79414,Stayed,2017-03-29,2017-03-30,1,885,2014,426,2017-03-29
2811,127103,Stayed,2017-03-29,2017-03-30,1,885,1884,398,2017-03-29
2812,53257,Stayed,2017-03-17,2017-03-18,1,885,2469,627,2017-03-17
2813,19274,No Show,2017-03-27,2017-03-30,1,335,10979,2787,2017-03-26
2814,37146,Stayed,2017-04-12,2017-04-13,1,800,5048,1068,2017-03-20
2815,132149,Stayed,2017-04-05,2017-04-07,1,800,7374,1623,2017-03-23
2816,10362,Stayed,2017-03-24,2017-03-25,1,800,3552,751,2017-03-24
2817,58198,Cancelled,2017-03-21,2017-03-22,1,800,2553,540,2017-03-21
2818,58198,Stayed,2017-03-15,2017-03-17,1,800,7420,1570,2017-03-08
2819,58198,Stayed,2017-03-11,2017-03-15,1,800,13915,2944,2017-03-08
2820,58198,Stayed,2017-03-08,2017-03-11,1,800,10284,2610,2017-03-07
2821,7519,Stayed,2017-03-04,2017-03-06,1,800,6869,1453,2017-03-03
2822,40124,Cancelled,2017-03-19,2017-03-20,1,800,2461,520,2017-03-19
2823,105268,Cancelled,2017-03-19,2017-03-20,1,800,4263,902,2017-03-17
2824,60998,Stayed,2017-03-02,2017-03-04,1,800,5728,1261,2017-03-02
2825,7519,Stayed,2017-03-03,2017-03-04,1,800,3271,692,2017-03-03
2826,2057,Cancelled,2017-03-29,2017-03-30,1,803,4939,1087,2017-03-28
2827,118644,Stayed,2017-03-28,2017-03-30,1,188,4612,976,2017-03-27
2828,98876,Stayed,2017-03-25,2017-03-26,1,188,3249,825,2017-03-24
2829,141952,Stayed,2017-03-09,2017-03-10,1,188,2209,468,2017-03-09
2830,133499,Stayed,2017-03-09,2017-03-10,1,188,2404,508,2017-03-09
2831,49071,Stayed,2017-04-01,2017-04-03,1,117,9877,2090,2017-03-30
2832,72844,Stayed,2017-03-06,2017-03-07,1,117,4159,880,2017-03-06
2833,49071,Stayed,2017-04-27,2017-05-01,1,117,21315,4509,2017-03-15
2834,69059,Stayed,2017-04-07,2017-04-08,2,96,10397,2200,2017-03-21
2835,153825,Stayed,2017-04-03,2017-04-05,1,96,8577,1815,2017-03-29
2836,88586,Stayed,2017-03-14,2017-03-15,1,282,2274,501,2017-03-14
2837,124446,Cancelled,2017-04-03,2017-04-05,1,545,10137,2145,2017-03-30
2838,172729,Cancelled,2017-03-16,2017-03-18,1,325,6367,1400,2017-03-16
2839,46174,Stayed,2017-03-09,2017-03-10,1,325,2794,591,2017-03-07
2840,88846,Stayed,2017-03-25,2017-03-26,1,111,2924,618,2017-03-23
2841,46976,Cancelled,2017-03-01,2017-03-02,1,567,5654,1196,2017-03-01
2842,83686,Cancelled,2017-03-10,2017-03-11,1,500,1949,413,2017-03-03
2843,167248,Stayed,2017-03-06,2017-03-07,1,500,1754,386,2017-03-06
2844,100197,Stayed,2017-03-06,2017-03-07,1,500,1884,398,2017-03-05
2845,141373,Stayed,2017-03-27,2017-03-29,1,261,3702,783,2017-03-22
2846,135369,Stayed,2017-03-25,2017-03-26,1,261,2274,481,2017-03-20
2847,54065,Stayed,2017-03-19,2017-03-20,1,261,2144,453,2017-03-19
2848,133115,Cancelled,2017-03-18,2017-03-20,1,261,4417,935,2017-03-18
2849,133115,Stayed,2017-03-01,2017-03-03,1,261,4027,853,2017-03-01
2850,37981,Cancelled,2017-03-08,2017-03-09,1,261,2014,443,2017-03-07
2851,132187,Stayed,2017-03-23,2017-03-24,1,59,1494,316,2017-03-23
2852,173243,Cancelled,2017-03-20,2017-03-21,1,59,1884,398,2017-03-15
2853,112455,Stayed,2017-03-12,2017-03-13,1,59,1754,371,2017-03-11
2854,109075,Stayed,2017-03-10,2017-03-11,1,59,1624,343,2017-03-10
2855,68922,Stayed,2017-03-04,2017-03-05,1,59,2404,550,2017-03-03
2856,109075,Stayed,2017-03-03,2017-03-04,1,59,2014,426,2017-03-02
2857,43287,Stayed,2017-03-07,2017-03-08,1,69,1949,413,2017-03-06
2858,151754,Cancelled,2017-03-18,2017-03-19,1,574,2664,563,2017-03-18
2859,140493,No Show,2017-03-31,2017-04-01,2,162,4586,970,2017-03-31
2860,21661,Stayed,2017-03-30,2017-03-31,1,162,2766,585,2017-03-30
2861,140493,No Show,2017-03-28,2017-03-29,3,162,6299,1332,2017-03-28
2862,140493,No Show,2017-03-23,2017-03-24,2,162,5452,1154,2017-03-23
2863,140493,No Show,2017-03-21,2017-03-22,2,162,4849,1026,2017-03-21
2864,173243,Cancelled,2017-03-20,2017-03-21,1,162,2142,453,2017-03-19
2865,140493,No Show,2017-03-18,2017-03-19,1,162,4459,944,2017-03-10
2866,140493,No Show,2017-03-15,2017-03-16,2,162,3541,749,2017-03-15
2867,140493,No Show,2017-03-15,2017-03-16,2,162,3541,749,2017-03-15
2868,64828,Cancelled,2017-03-15,2017-03-16,1,162,2059,436,2017-03-15
2869,64828,Cancelled,2017-03-15,2017-03-16,1,162,2844,602,2017-03-15
2870,140493,No Show,2017-03-14,2017-03-16,3,162,12199,2581,2017-03-14
2871,140493,Cancelled,2017-03-11,2017-03-12,3,162,6681,1414,2017-03-09
2872,140493,Cancelled,2017-03-10,2017-03-11,3,162,7281,1540,2017-03-09
2873,140493,No Show,2017-03-12,2017-03-13,2,162,4794,1014,2017-03-12
2874,140493,Cancelled,2017-03-11,2017-03-12,3,162,6681,1414,2017-03-09
2875,124293,Stayed,2017-03-11,2017-03-12,1,162,2561,542,2017-03-09
2876,140493,Cancelled,2017-03-10,2017-03-11,3,162,7281,1540,2017-03-09
2877,173243,Cancelled,2017-03-20,2017-03-21,1,651,1429,303,2017-03-18
2878,114490,Stayed,2017-03-14,2017-03-15,1,651,1949,413,2017-03-14
2879,183032,Cancelled,2017-03-15,2017-03-16,1,651,2209,468,2017-03-10
2880,114490,Stayed,2017-03-17,2017-03-18,1,436,2339,495,2017-03-17
2881,69332,Stayed,2017-03-11,2017-03-12,2,436,3767,828,2017-03-10
2882,180388,Stayed,2017-03-29,2017-03-30,1,685,1884,398,2017-03-28
2883,2583,Stayed,2017-03-27,2017-03-28,1,685,1819,385,2017-03-26
2884,134314,Stayed,2017-03-19,2017-03-20,1,685,2404,508,2017-03-19
2885,129376,Stayed,2017-03-04,2017-03-05,1,685,2469,543,2017-03-04
2886,21694,Stayed,2017-03-25,2017-03-26,1,287,2404,508,2017-03-24
2887,63953,Cancelled,2017-03-25,2017-03-26,1,569,2989,658,2017-03-21
2888,115308,Stayed,2017-03-28,2017-03-29,1,44,2014,426,2017-03-27
2889,115308,Stayed,2017-03-27,2017-03-28,1,44,1949,413,2017-03-27
2890,115308,Stayed,2017-03-25,2017-03-27,1,44,5262,1335,2017-03-25
2891,115308,Stayed,2017-03-24,2017-03-25,1,44,1754,371,2017-03-24
2892,115308,Cancelled,2017-03-24,2017-03-27,1,44,7274,1539,2017-03-23
2893,93508,Cancelled,2017-03-06,2017-03-07,1,44,1624,343,2017-03-06
2894,66896,Cancelled,2017-03-19,2017-03-20,1,44,2144,453,2017-03-19
2895,31994,Cancelled,2017-03-12,2017-03-14,1,777,5717,1257,2017-03-11
2896,9330,Cancelled,2017-03-27,2017-03-30,1,772,9029,1910,2017-03-26
2897,9330,Stayed,2017-03-26,2017-03-27,1,772,2794,591,2017-03-26
2898,144682,Stayed,2017-03-24,2017-03-26,1,772,7927,2012,2017-03-24
2899,100139,Cancelled,2017-03-24,2017-03-28,1,772,14165,3116,2017-03-22
2900,834,Stayed,2017-03-10,2017-03-11,1,772,3769,957,2017-03-05
